QtdDependentes,NivelDeEducacao,EstaEmpregado,RendaAnual,ValorDoEmprestimo,PeriodoDePagamento,ScoreCivil,ValorPossesImobiliarias,ValorPossesComerciais,ValorPossesLuxuosas,ValorPossesFinanceiras,StatusDoEmprestimo
4,1,1,-0.20258247859177908,0.17279604081146807,6,513,-0.29048032933574425,0.6378934083088034,-0.19491170831446503,0.26404284855875565,0
4,0,1,-1.3629176360607587,-1.2058522272884118,16,585,-1.0238671997048416,-0.9319067715530049,-1.3968161283891207,-1.2512229873830558,1
1,1,1,-1.4354385834025698,-1.3291459748420595,10,813,-0.6979174795407983,-1.0270461763931145,-1.2855286820859118,-1.2827910256318436,1
0,1,0,-0.673968636313552,-0.4997153094811562,18,622,-0.958677255672033,0.043272128058118434,-0.8515076415033973,-1.0302467196415415,1
1,1,1,-1.036573373022608,-0.9592647321811162,16,899,-0.7794049095818092,-0.6227037058226488,-1.163112491152382,-0.8408384901488152,1
0,0,0,-1.036573373022608,-1.1386010922591492,2,459,-0.5186451334505745,-0.8367673667128953,-0.7513489398305093,-1.1565188726366926,0
4,1,0,1.6104412049535015,2.067036344135693,18,369,2.1867375439109846,0.1859812353182828,1.9306785160768243,0.7375634222905717,0
2,0,0,1.7192226259662182,2.560211334350284,6,601,-1.1216521157540547,-0.40864004493240214,0.9958639671298697,2.1896931817348078,1
4,1,0,-1.2903966887189473,-1.3627715423566906,18,703,-1.072759657729448,-0.8367673667128953,-1.0518250448491733,-1.2512229873830558,1
2,0,0,-0.09380105757906224,-0.02895736427631921,20,597,0.1658492788939164,0.28112064015839244,-0.08362426201125617,0.6112912692954208,1
3,0,1,-0.3113638996044959,-0.17466815683972114,10,670,-0.86089233962282,0.16219638410825543,-0.18378296368414415,0.3903150015539066,1
4,0,1,-1.3629176360607587,-1.3515630198518136,6,366,-0.6327275355079897,-1.0746158788131692,-1.1853699804130238,-1.0933827961391172,0
5,0,0,1.0665340998899173,1.4505676063674542,16,857,2.6267696661324433,1.8271359688101734,0.2613668215286913,1.8108767227493547,1
2,0,0,0.5951479421681444,0.015876725743189074,16,401,1.0459135233368333,0.42382974741855683,0.9624777332389071,-0.49359006941215006,0
0,0,0,-1.0003128993517025,-0.6790516695591894,4,437,-0.9097847976474265,-0.5989188546126213,-0.7290914505698676,-0.9039745666463906,1
3,0,0,0.19628273178818265,0.30729831086999293,8,882,-0.22529038530293558,0.7092479619388856,0.6063579050686387,-0.5567261459097255,1
4,1,0,0.0512408371045602,0.07191933826757443,8,392,-0.07861301122911608,0.7806025155689678,-0.1392679851628606,0.579723231046633,0
2,0,1,-0.38388484694630715,-0.8023454171128371,10,421,0.4103115690169489,0.6378934083088034,-0.08362426201125617,-0.8724065283976029,0
5,1,0,-1.7255223727698148,-1.6205675599688634,6,722,-1.1216521157540547,-1.0746158788131692,-1.6082622763652175,-1.5037672933733577,1
4,1,0,0.3050641528008995,-0.01774884177144214,10,692,-0.7957023955900113,1.2562995397695158,0.3170105446802957,-0.3041818399194236,1
5,0,0,1.2115759945735398,0.6547625085211821,2,537,0.19844425091032072,2.2552632905906664,0.5395854372867134,0.9269716517832981,0
5,1,1,-0.85527100466808,-1.0489329122201327,8,676,-0.07861301122911608,-0.9556916227630323,-0.8515076415033973,-1.1249508343879049,1
1,1,0,-1.036573373022608,-0.7575113270933289,6,817,-0.42086021740136154,-0.45620974735245695,-1.1074687680007775,-0.619862222407301,1
4,0,0,-0.38388484694630715,-0.45488121946164795,20,433,-0.4045627313931594,-0.7654128130828132,-0.03910928348997263,-0.8092704519000274,0
1,1,1,0.08750131077546582,0.16158751830659102,6,524,0.622178887123577,-0.33728549130231994,0.6508728835899222,-0.08320557217790946,0
3,0,1,1.0302736262190118,1.0694778412016337,20,490,-0.07861301122911608,0.06705697926814583,0.3170105446802957,-0.24104576342184814,0
3,0,1,0.16002225811727702,-0.06258293179095042,4,595,-0.5023476474423724,-0.47999459856248433,0.4950704587654299,0.011498542568453752,1
2,0,0,-0.7464895836553632,-0.4324641744518938,2,835,-0.371967759376755,-0.38485519372237476,-0.3729716223995992,-1.0933827961391172,1
4,1,0,0.7764503105226724,1.5066102188918395,6,850,-0.25788535731933987,0.5427540034686938,1.2406963489969292,1.5267643785102651,1
1,1,1,-1.507959530744381,-1.385188587366445,4,409,-0.958677255672033,-0.9081219203429776,-1.3077861713465535,-1.2512229873830558,1
5,1,1,-0.5651872153008352,-0.2307107693641065,10,760,0.426609055025151,-0.12322183041207337,-0.4286153455512036,-0.08320557217790946,1
1,1,1,0.6676688895099556,0.30729831086999293,14,344,-0.27418284332754206,0.1859812353182828,0.36152552320157927,0.8954036135345104,0
4,1,1,0.7401898368517668,1.3721079488333148,12,881,0.18214676490211856,1.089805581299324,0.2613668215286913,1.4636283020126897,1
0,1,1,1.5741807312825957,1.080686363706511,10,600,2.121547599878176,-0.9794764739730597,1.9751934945981078,0.16933873381239245,1
2,1,0,0.9214922052062948,0.5650943284821656,10,790,-0.6001325634915854,1.9460602248603103,0.5618429265473552,0.3271789250563311,1
3,1,1,1.1027945735608229,1.8316573715332747,20,392,0.019171904820096907,0.85195706919905,0.12782188596484065,0.35874696330511885,0
5,1,1,-1.2178757413771362,-1.2058522272884118,2,748,-0.9423797696638309,-0.9081219203429776,-1.1853699804130238,-1.219654949134268,1
1,1,1,0.6314084158390499,0.4418005809285178,6,798,0.2473367089349272,0.257335788948365,0.35039677857125834,0.3903150015539066,1
3,0,0,-0.4201453206172127,-0.3876300844323855,4,323,-0.22529038530293558,-0.19457638404215555,-0.584417770375696,-0.14634164867548494,1
1,0,1,-0.8190105309971745,-1.0601414347250098,6,413,-0.3882652453849572,-0.7891976642928406,-0.973923832436927,-0.7145663371536642,0
3,1,0,-1.326657162389853,-1.3403544973469366,8,733,-0.5512401054669789,-0.6940582594527309,-1.2298849589343073,-0.9671106431439661,1
4,0,0,-0.5651872153008352,-0.48850678697627914,16,543,-0.665322507524394,-0.07565212799201856,-0.41748660092088274,-0.1147736104266972,0
3,1,0,-0.5651872153008352,-0.44367269695677086,14,757,-0.29048032933574425,-0.7654128130828132,-0.7958639183517928,-0.5882941841585132,1
5,1,1,-0.9277919520098913,-0.9032221196567308,8,464,-0.86089233962282,-0.8367673667128953,-0.5955465150060169,-0.9355426048951784,0
0,0,0,-1.1090943203644192,-0.8920135971518537,4,749,-0.8282973676064157,-0.26593093767223774,-1.174241235782703,-0.8408384901488152,1
4,1,0,-1.5442200044152867,-1.418814154881076,6,680,-1.1216521157540547,-1.0984007300231966,-1.374558639128479,-1.4406312168757822,1
1,0,0,0.7039293631808612,0.6771795535309363,4,574,-0.6490250215161919,-0.7178431106627583,1.1294089026937204,0.10620265731481696,1
5,1,1,-1.689261899098909,-1.575733469949355,18,774,-1.1053546297458525,-1.0984007300231966,-1.552618553213613,-1.4090631786269945,1
3,0,0,0.3775851001427107,0.43059205842364073,10,387,-0.09491049723731824,0.3286903425784472,0.9402202439782653,0.579723231046633,0
1,0,0,-0.23884295226268468,0.17279604081146807,20,397,-0.07861301122911608,0.3286903425784472,-0.5176453025937707,0.26404284855875565,0
4,1,0,0.3050641528008995,-0.152251111829967,14,816,1.0785084953532376,1.0660207300892965,0.6174866496989596,0.9585396900320858,1
2,1,1,-0.6014476889717408,-0.9144306421616079,8,845,-0.958677255672033,-0.05186727678199116,-0.28394166535703214,-0.5251581076609377,1
2,0,0,-1.6530014254280034,-1.4972738124152156,4,743,-1.056462171721246,-1.0270461763931145,-1.5192323193226505,-1.4406312168757822,1
5,0,0,-1.689261899098909,-1.5981505149591093,4,418,-1.0890571437376504,-1.0984007300231966,-1.5748760424742547,-1.47219925512457,0
1,0,0,-0.2751034259335903,-0.466089741966525,6,466,0.03546939082829907,0.5189691522586664,-0.09475300664157706,-0.05163753392912172,0
2,0,1,-1.5804804780861923,-1.407605632376199,12,335,-1.1053546297458525,-0.9319067715530049,-1.5192323193226505,-1.4090631786269945,0
5,0,1,-0.20258247859177908,0.03829377075294322,6,446,0.37771659700054455,-0.6227037058226488,0.20572309837708685,0.2956108868075434,0
0,1,1,1.5379202576116902,1.6299039664454873,2,868,0.32882413897593804,2.1363390345405295,1.9084210268161825,0.1377706955636047,1
2,1,1,0.7039293631808612,1.1703545437455274,4,763,0.2962291669595337,-0.2897157888822651,0.7176453513718476,0.20090677206118018,1
5,0,1,0.0512408371045602,-0.12983406682021287,14,527,0.8014512332138009,0.970881325249187,0.5061992033957508,-0.05163753392912172,0
4,1,0,-0.5651872153008352,-0.24191929186898356,2,741,-0.6327275355079897,0.3049054913684198,-0.7958639183517928,-0.36731791641699907,1
4,0,1,1.3203574155862565,1.3384823813186835,12,802,0.03546939082829907,-0.47999459856248433,1.9195497714465035,2.15812514348602,1
3,0,1,1.5379202576116902,1.573861353921102,8,538,1.0948059813614397,0.8281722179890226,1.952936005337466,0.011498542568453752,0
5,1,1,-0.05754058390815663,0.16158751830659102,4,523,0.2636341949431294,-0.5989188546126213,-0.5399027918544125,-0.6514302606560888,1
4,0,0,-0.7827500573262688,-0.7350942820835747,14,381,-0.6490250215161919,-0.8843370691329501,-0.6400614935273005,-1.0618147578903294,0
1,1,1,-0.5651872153008352,-0.8808050746469767,4,534,-0.665322507524394,-0.7654128130828132,-0.2060404529447859,-0.27261380167063587,0
5,0,1,-1.507959530744381,-1.418814154881076,14,574,-0.8119998815982135,-0.8605522179229227,-1.463588596171046,-1.1880869108854804,1
1,0,0,-0.3113638996044959,-0.4212556519470167,6,405,0.7851537472055986,-0.45620974735245695,-0.6511902381576213,0.3271789250563311,0
0,0,0,-1.1090943203644192,-1.2394777948030429,16,542,-1.0401646857130438,-1.0270461763931145,-1.2076274696736655,-0.8724065283976029,0
5,1,1,0.6314084158390499,1.1815630662504044,14,820,0.5080964850661619,0.7806025155689678,0.40604050172286277,-0.3041818399194236,1
0,1,0,0.08750131077546582,-0.16345963433484406,2,505,0.7851537472055986,0.733032813148913,0.6174866496989596,0.4218830398026943,0
3,1,1,0.6314084158390499,0.17279604081146807,2,508,-0.45345518941776586,1.4465783494497348,1.162795136584683,1.3689241872663265,0
1,0,1,-0.09380105757906224,0.015876725743189074,20,835,-0.8282973676064157,-0.5513491521925665,-0.5287740472240916,-0.33574987816821134,1
0,0,0,0.3775851001427107,0.800473301084584,12,826,-0.9423797696638309,-0.6702734082427035,-0.08362426201125617,0.6744273457929962,1
5,0,1,0.5588874684972387,0.45300910343339484,12,427,-0.3393727873603507,-0.6940582594527309,0.37265426783190014,0.9269716517832981,0
3,1,0,-1.6167409517570979,-1.4412311998908303,12,890,-1.0401646857130438,-0.9794764739730597,-1.452459851540725,-1.4090631786269945,1
4,0,0,0.26880367912999387,-0.17466815683972114,2,333,0.36141911099234236,-0.4324248961424295,-0.33958538850863657,1.0532438047784491,0
4,0,1,0.6676688895099556,0.5763028509870427,12,679,2.121547599878176,1.4465783494497348,1.3408550506698171,0.5481551927978453,1
5,0,0,-0.673968636313552,-0.28675338188849187,18,805,-0.371967759376755,-0.6940582594527309,-0.973923832436927,-0.6514302606560888,1
3,0,0,0.0512408371045602,-0.4324641744518938,16,826,0.7525587751891943,-0.45620974735245695,-0.2171691975751068,-0.6829982989048765,1
1,0,1,0.4863665211554275,1.0134352286772483,10,844,1.4859456455582918,0.019487276848091033,0.21685184300740773,-0.1147736104266972,1
5,1,1,-0.20258247859177908,-0.08499997680070456,10,663,-0.3067778153439464,0.019487276848091033,0.2947530554196539,-0.7145663371536642,1
1,0,0,1.1390550472317285,0.789264778579707,6,884,1.2903758134598657,0.13841153289822802,1.4076275184517424,0.5481551927978453,1
1,0,0,-1.3991781097316642,-1.25068631730792,2,508,-1.1379496017622568,-1.1459704324432516,-1.4079448730194415,-1.1249508343879049,1
0,1,1,-0.9277919520098913,-0.8920135971518537,4,581,-0.3393727873603507,-0.07565212799201856,-0.9850525770672479,-0.4620220311633623,1
3,1,1,0.7401898368517668,1.282439768794298,12,481,1.1599959253942485,1.8984905224402555,0.027663184291952685,1.5899004550078406,0
1,1,1,1.356617889257162,1.69715510147475,12,543,2.398604862017613,1.8747056712302281,1.7526186019916898,2.4738055259738974,0
0,0,1,-0.5289267416299296,-0.2531278143738606,10,448,-0.9749747416802351,-0.5513491521925665,-0.4953878133331289,-0.39888595466578686,0
1,1,1,-1.2178757413771362,-1.0713499572298868,4,713,-0.9423797696638309,-0.8129825155028679,-1.1074687680007775,-1.1249508343879049,1
5,0,1,1.0302736262190118,0.27367274335536174,16,493,-1.0401646857130438,-0.07565212799201856,0.1612081198558033,1.4004922255151142,0
2,0,0,-0.45640579428811834,-0.634217579539681,10,819,0.21474173691852289,-0.6702734082427035,-0.5176453025937707,-0.5567261459097255,1
4,1,0,-1.6530014254280034,-1.5084823349200926,18,827,-1.1868420597868632,-1.1459704324432516,-1.552618553213613,-1.345927102129419,1
0,0,0,-0.05754058390815663,0.09433638327732857,10,398,-0.371967759376755,0.614108557098776,0.2502380768983704,0.4850191163002698,0
0,1,1,-0.7464895836553632,-0.8247624621225913,18,692,-0.6490250215161919,-1.0746158788131692,-0.8181214076124346,-0.27261380167063587,1
5,1,1,0.014980363433654591,-0.02895736427631921,18,509,0.7525587751891943,-0.5513491521925665,0.5507141819170343,0.011498542568453752,0
0,1,1,0.9577526788772005,0.3633409233943783,16,439,0.915533635271216,0.257335788948365,1.6635886449491228,1.8108767227493547,0
1,1,0,-0.7102291099844577,-0.6118005345299269,4,622,-1.072759657729448,-0.31350064009229256,-0.584417770375696,-0.9039745666463906,1
3,0,1,-1.7255223727698148,-1.586941992454232,18,526,-1.1053546297458525,-1.1221855812332242,-1.5971335317348967,-1.5353353316221454,0
5,0,1,0.6676688895099556,0.4642176259382719,8,865,0.37771659700054455,0.5665388546787212,1.1294089026937204,0.45345107805148205,1
0,1,1,-1.3629176360607587,-1.1946437047835345,4,768,-0.7142149655490005,-0.6227037058226488,-1.3411724052375162,-1.0618147578903294,1
5,0,1,0.8852317315353893,1.0246437511821256,16,854,-0.46975267542596805,0.4476145986285842,0.6397441389596014,1.2110839960223878,1
4,1,0,0.7039293631808612,0.6659710310260593,4,839,-0.7468099375654048,-0.5751340034025939,0.13895063059516155,0.8006994987881472,1
0,0,1,1.5016597839407846,0.9461840936479861,18,414,1.714110449673122,-0.5513491521925665,2.1087384301619583,0.4850191163002698,0
0,1,1,-1.326657162389853,-1.1386010922591492,16,530,-0.6490250215161919,-0.9081219203429776,-1.2298849589343073,-1.2827910256318436,0
3,1,0,0.5951479421681444,-0.02895736427631921,10,841,1.32297078547627,1.7319965639700636,-0.005723049599009974,0.35874696330511885,1
3,0,1,-1.145354794035325,-1.0265158672103787,14,670,-0.3067778153439464,-0.40864004493240214,-1.26327119282527,-0.6829982989048765,1
5,0,1,1.175315520902634,0.6771795535309363,14,726,0.6873688311563857,-0.0042975743619363665,1.2406963489969292,1.1163798812760246,1
4,0,0,-0.7827500573262688,-0.7350942820835747,14,352,-0.371967759376755,-0.5275643009825391,-0.8626363861337182,-0.36731791641699907,0
1,1,1,0.7401898368517668,0.1279619507919598,4,554,0.9481286072876203,0.8995267716191048,1.3074688167788546,0.9585396900320858,1
4,1,0,-1.5442200044152867,-1.4636482449005843,18,728,-1.1053546297458525,-0.8367673667128953,-1.4079448730194415,-1.345927102129419,1
0,0,0,0.8852317315353893,1.1927715887552817,6,463,-0.7957023955900113,0.1859812353182828,1.3297263060394964,1.1163798812760246,0
5,0,1,-0.9640524256807969,-1.104975524744518,10,431,-1.1216521157540547,-0.26593093767223774,-0.684576472048584,-0.619862222407301,0
1,1,1,-1.5804804780861923,-1.4524397223957073,8,445,-0.9749747416802351,-1.1221855812332242,-1.474717340801367,-1.4406312168757822,0
5,1,0,-1.4354385834025698,-1.3291459748420595,4,896,-0.7142149655490005,-0.8843370691329501,-1.4302023622800832,-1.1880869108854804,1
1,0,1,-1.0003128993517025,-1.0825584797347638,8,420,-0.6979174795407983,-1.1221855812332242,-1.0963400233704568,-0.8092704519000274,0
1,0,0,1.1027945735608229,1.7980318040186434,2,315,2.6593646381488476,-0.8605522179229227,0.5173279480260716,0.7691314605393594,1
4,0,0,1.3203574155862565,0.6771795535309363,10,867,2.789744526214465,0.5665388546787212,0.9847352224995488,1.5899004550078406,1
3,0,1,0.9214922052062948,1.248814201279667,2,342,1.0948059813614397,-0.6940582594527309,1.3408550506698171,2.0002849522420814,1
5,0,1,0.08750131077546582,-0.3427959944128772,18,711,1.1599959253942485,0.06705697926814583,0.07217816281323623,-0.1147736104266972,1
2,0,0,1.0665340998899173,0.6771795535309363,2,723,-0.8934873116392243,-0.7178431106627583,0.1612081198558033,0.705995384041784,1
1,1,1,-0.2751034259335903,-0.3988386069372626,4,704,-0.4045627313931594,-0.47999459856248433,0.0054056950313109125,-0.27261380167063587,1
0,1,0,0.5588874684972387,0.5987198959967968,16,842,0.18214676490211856,1.7557814151800912,-0.061366772750614404,1.4951963402614774,1
0,1,1,0.8852317315353893,0.03829377075294322,12,600,-0.1601004412701269,0.8757419204090774,0.43942673561382545,-0.24104576342184814,1
3,0,0,1.5016597839407846,1.2039801112601587,12,688,0.27993168095133153,2.7309603147912145,1.452142496973026,1.9687169139932934,1
0,0,0,-1.507959530744381,-1.407605632376199,16,739,-0.8771898256310221,-1.003261325183087,-1.4302023622800832,-1.4090631786269945,1
1,1,1,-1.507959530744381,-1.3515630198518136,10,798,-0.958677255672033,-0.8367673667128953,-1.374558639128479,-1.4090631786269945,1
5,1,1,-0.3113638996044959,-0.5557579220055415,4,319,0.06806436284470341,0.614108557098776,-0.31732789924799476,0.20090677206118018,0
5,1,1,-0.2751034259335903,-0.6902601920640664,6,583,-0.19269541328653123,-0.9556916227630323,-0.7068339613092257,-0.746134375402452,1
3,1,1,-0.05754058390815663,-0.3764215619275084,12,535,-0.5838350774833831,0.7568176643589404,0.08330690744355711,0.16933873381239245,0
3,0,1,1.2115759945735398,1.2376056787747898,8,696,1.1762934114024506,1.7557814151800912,0.9624777332389071,0.705995384041784,1
4,0,0,0.9577526788772005,1.0134352286772483,8,672,-0.763107423573607,-0.7654128130828132,0.5952291604383179,0.579723231046633,1
4,1,0,0.0512408371045602,-0.28675338188849187,20,410,0.32882413897593804,1.0422358788792692,0.4282979909835046,0.23247481030996792,0
5,1,0,-0.49266626795902396,-0.36521303942263134,14,546,0.21474173691852289,-1.0746158788131692,-0.31732789924799476,-0.020069495680333987,0
3,0,1,0.16002225811727702,0.21763013083097638,16,550,0.5732864290989705,0.376260044998502,-0.16152547442350237,0.6744273457929962,1
5,0,0,-1.5442200044152867,-1.5084823349200926,4,344,-0.9260822836556286,-0.9556916227630323,-1.363429894498158,-1.4406312168757822,0
2,0,1,1.7554830996371238,2.6162539468746697,10,743,-0.29048032933574425,2.3741875466408033,1.0515076902814742,0.1377706955636047,1
4,1,0,1.7192226259662182,2.4145005417868823,4,772,1.0785084953532376,1.5417177542898446,2.5872744492657564,2.726349831964199,1
0,1,1,1.6104412049535015,1.6859465789698727,12,302,0.8340462052302051,-0.7891976642928406,2.3201845781380555,1.0532438047784491,0
3,1,1,-0.6377081626426464,-0.6454261020445582,18,376,-0.4371577034095637,-0.9556916227630323,-0.6511902381576213,-0.9986786813927538,0
0,1,1,-0.45640579428811834,-0.36521303942263134,10,747,-1.170544573778661,-0.07565212799201856,-0.6511902381576213,-0.4304539929145746,1
2,1,1,-0.2751034259335903,0.10554490578220564,6,710,0.8340462052302051,-0.26593093767223774,-0.25055543146606946,-0.08320557217790946,1
2,0,0,0.7401898368517668,1.0470607961918796,6,892,2.1867375439109846,-1.0270461763931145,0.7287740960021685,1.3689241872663265,1
3,0,0,-0.6377081626426464,-0.3764215619275084,16,492,-0.3882652453849572,-0.5989188546126213,-0.4953878133331289,-0.5251581076609377,0
5,1,0,1.0665340998899173,0.31850683337487,2,559,2.040060169837165,-0.47999459856248433,1.5634299432762349,0.16933873381239245,1
3,0,0,-1.0003128993517025,-0.7350942820835747,18,314,-0.9912722276884373,-0.9319067715530049,-1.0073100663278898,-0.9039745666463906,0
0,1,1,-0.8190105309971745,-0.7238857595786976,6,744,-0.9749747416802351,-0.17079153283212817,-0.8181214076124346,-0.9039745666463906,1
5,0,0,0.6676688895099556,0.3521324008895012,12,690,1.7304079356813242,1.6606420103399815,1.1294089026937204,1.4004922255151142,1
3,1,1,0.4863665211554275,0.9461840936479861,4,347,1.8118953657223351,1.7557814151800912,0.6953878621112058,1.0216757665296614,1
5,1,1,1.465399310269879,1.8540744165430287,2,677,0.7851537472055986,1.4227934982397075,0.6508728835899222,1.2110839960223878,1
1,1,0,-0.09380105757906224,0.09433638327732857,4,468,0.9970210653122268,0.06705697926814583,0.15007937522548243,-0.39888595466578686,1
2,0,0,1.1390550472317285,0.29608978836511585,4,674,0.5895839151071727,1.8747056712302281,0.9290914993479444,1.4004922255151142,1
2,0,0,1.465399310269879,1.3945249938430688,14,353,2.512687264075028,-0.09943697920204596,1.3408550506698171,0.7375634222905717,0
4,0,0,-0.4201453206172127,-0.08499997680070456,8,727,-0.5349426194587767,0.019487276848091033,-0.7402201952001884,0.16933873381239245,1
4,0,1,1.3928783629280679,0.8228903460943382,10,512,-0.062315525220913916,-0.19457638404215555,1.8972922821858618,1.5899004550078406,0
3,0,1,1.356617889257162,1.3833164713381918,18,454,0.31252665296773585,1.0660207300892965,1.7860048358826526,2.2528292582323832,0
5,0,0,0.014980363433654591,-0.2755448593836148,14,315,0.03546939082829907,0.8995267716191048,0.2391093322680495,-0.27261380167063587,0
0,0,1,0.3775851001427107,0.8789329586187236,10,480,-1.1379496017622568,1.6844268615500089,-0.12813924053253972,1.2110839960223878,0
1,1,0,0.8852317315353893,0.3409238783846241,6,460,-0.7468099375654048,-0.8367673667128953,1.2295676043666084,0.04306658081724149,0
1,0,1,1.2115759945735398,1.5178187413967166,16,704,-0.9423797696638309,1.636857159129954,0.22798058763772863,2.063421028739657,1
1,1,1,0.9577526788772005,1.0134352286772483,12,692,-1.0890571437376504,1.7557814151800912,1.3519837953001381,0.04306658081724149,1
1,0,1,-0.5289267416299296,-0.5893834895201728,4,398,-0.8934873116392243,0.28112064015839244,-0.7736064290911511,-0.08320557217790946,0
5,1,1,-1.4354385834025698,-1.2731033623176742,18,882,-1.0238671997048416,-1.0270461763931145,-1.3300436606071953,-1.345927102129419,1
5,1,1,1.7917435733080296,1.2376056787747898,4,860,0.10065933486110773,-1.0984007300231966,2.5761457046354357,0.16933873381239245,1
2,1,1,0.26880367912999387,0.027085248248066147,18,330,-0.2089928992947334,-0.24214608646221036,0.19459435374676598,0.4218830398026943,0
5,1,0,-1.5442200044152867,-1.396397109871322,16,447,-0.958677255672033,-0.9794764739730597,-1.363429894498158,-1.2827910256318436,0
0,0,1,1.6829621522953127,1.0022267061723713,12,788,0.4429065410333532,2.279048141800694,0.7065166067415267,1.7477406462517793,1
1,0,0,1.5741807312825957,1.573861353921102,6,526,0.6384763731317792,-0.7654128130828132,0.5395854372867134,1.9371488757445057,0
4,1,1,1.356617889257162,0.9573926161528631,16,372,0.5569889430907683,1.636857159129954,0.5729716711776761,0.9901077282808736,0
5,1,1,0.8489712578644836,0.6883880760358133,14,759,1.3555657574926745,0.7568176643589404,0.6063579050686387,1.8740127992469302,1
3,1,1,-0.3113638996044959,-0.24191929186898356,10,465,-0.12750546925372258,-0.6940582594527309,-0.08362426201125617,-0.5251581076609377,0
2,1,0,-0.7464895836553632,-0.5221323544909103,4,789,-0.9749747416802351,-0.17079153283212817,-0.973923832436927,-0.39888595466578686,1
3,1,1,0.9214922052062948,0.3409238783846241,2,680,-0.029720553204509587,1.6606420103399815,1.1294089026937204,0.45345107805148205,1
1,1,0,1.0665340998899173,1.2151886337650357,20,681,1.2577808414434615,-0.4324248961424295,0.36152552320157927,1.2426520342711755,1
1,1,1,0.7039293631808612,0.8340988685992153,16,673,1.6652179916485155,-1.1221855812332242,0.7176453513718476,1.305788110768751,1
0,0,0,0.7039293631808612,0.9013500036284777,10,313,-0.25788535731933987,1.0660207300892965,1.262953838257571,0.9901077282808736,0
0,0,0,-0.05754058390815663,0.4418005809285178,16,551,0.11695682086930989,1.089805581299324,0.27249556615901216,0.20090677206118018,1
5,1,1,0.9940131525481061,1.0694778412016337,8,453,-0.9423797696638309,0.6854631107288582,0.7955465637840938,1.6214684932566283,0
3,0,0,0.7039293631808612,0.8789329586187236,4,650,-1.0238671997048416,2.04119962970042,0.07217816281323623,0.4850191163002698,1
1,0,0,-1.3629176360607587,-1.1610181372689035,4,439,-0.6490250215161919,-0.7178431106627583,-1.3300436606071953,-1.1565188726366926,1
1,1,0,-0.7464895836553632,-0.5893834895201728,4,658,0.1658492788939164,-0.12322183041207337,-0.873765130764039,-0.6829982989048765,1
4,1,1,0.19628273178818265,0.45300910343339484,6,379,1.0948059813614397,1.0184510276692418,0.40604050172286277,-0.5567261459097255,0
4,1,1,-0.6377081626426464,-0.466089741966525,4,450,0.019171904820096907,-0.4324248961424295,-0.7402201952001884,-0.9671106431439661,1
5,0,0,-0.85527100466808,-0.7463028045884518,4,849,0.03546939082829907,-0.6702734082427035,-0.6623189827879422,-0.6829982989048765,1
0,1,0,-1.6167409517570979,-1.4860652899103386,18,865,-0.9423797696638309,-1.0508310276031418,-1.5414898085832922,-1.47219925512457,1
0,1,0,-1.145354794035325,-0.8920135971518537,10,853,-1.0238671997048416,-1.0508310276031418,-1.2410137035646283,-0.9986786813927538,0
0,0,0,-1.326657162389853,-1.1161840472493951,12,555,-0.7794049095818092,-0.8605522179229227,-1.1964987250433448,-0.9986786813927538,1
1,0,0,1.7917435733080296,0.6547625085211821,20,821,0.8992361492630138,0.8043873667789951,2.5872744492657564,1.9687169139932934,1
0,0,0,-1.0728338466935137,-1.1386010922591492,2,820,-0.4045627313931594,-1.0270461763931145,-0.7736064290911511,-1.1565188726366926,1
1,0,0,0.0512408371045602,0.04950229325782029,4,721,-0.029720553204509587,0.3049054913684198,0.049920673552594455,0.3271789250563311,1
4,1,1,1.175315520902634,1.0246437511821256,20,831,2.5778772081078367,-0.4324248961424295,1.1071514134330787,0.16933873381239245,1
5,0,0,-0.2751034259335903,-0.2531278143738606,18,571,0.27993168095133153,-0.38485519372237476,-0.35071413313895744,0.4218830398026943,1
2,0,1,-1.326657162389853,-1.1161840472493951,8,582,-0.8282973676064157,-0.7178431106627583,-1.274399937455591,-0.9986786813927538,1
1,0,1,-0.13006153124996786,-0.14104258932508992,18,487,0.6547738591399813,0.8757419204090774,0.07217816281323623,0.16933873381239245,0
1,0,0,0.5951479421681444,0.5426772834724114,12,758,1.4370531875336852,-0.09943697920204596,0.43942673561382545,1.4636283020126897,1
2,1,1,1.2115759945735398,1.708363623979627,16,636,-0.32307530135214857,0.06705697926814583,2.0308372177497125,0.7375634222905717,1
0,1,0,0.7039293631808612,0.6547625085211821,16,857,1.616325533623909,2.112554183330502,-0.027980538859651745,1.2426520342711755,1
4,1,1,-0.09380105757906224,-0.2643363368787377,8,678,1.0622110093450354,-1.0984007300231966,-0.5621602811150542,0.6744273457929962,1
1,1,0,1.0665340998899173,0.10554490578220564,8,551,-1.0401646857130438,-0.31350064009229256,0.4282979909835046,1.0848118430272369,1
1,1,0,0.5588874684972387,0.9573926161528631,2,672,-0.3556702733685529,1.327654093399598,0.20572309837708685,0.8638355752857226,1
3,0,0,-0.5289267416299296,-0.12983406682021287,4,439,-0.32307530135214857,-0.47999459856248433,-0.2060404529447859,-0.14634164867548494,1
2,0,1,1.175315520902634,0.5314687609675344,16,636,0.7036663171645878,-0.5989188546126213,1.552301198645914,1.8424447609981425,1
0,0,1,-1.0728338466935137,-0.9928902996957474,14,393,-0.9260822836556286,-0.8129825155028679,-0.9961813216975688,-0.619862222407301,0
